database,sampleID,nframes,wav_path,lips_path,transcription_path,delimiter,text_enc,gender,age
LIP-RTVE,speaker033_0068,156,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0068.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0068.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0068.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0069,61,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0069.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0069.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0069.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0070,141,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0070.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0070.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0070.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0071,58,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0071.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0071.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0071.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0074,57,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0074.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0074.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0074.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0075,101,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0075.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0075.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0075.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0077,133,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0077.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0077.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0077.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0078,29,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0078.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0078.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0078.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0079,49,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0079.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0079.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0079.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0080,34,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0080.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0080.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0080.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0082,42,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0082.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0082.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0082.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0084,29,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0084.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0084.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0084.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0085,90,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0085.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0085.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0085.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0087,70,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0087.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0087.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0087.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0088,165,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0088.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0088.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0088.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0089,230,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0089.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0089.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0089.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0090,329,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0090.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0090.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0090.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0091,268,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0091.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0091.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0091.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0093,123,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0093.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0093.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0093.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0096,37,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0096.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0096.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0096.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0097,116,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0097.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0097.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0097.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0098,227,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0098.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0098.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0098.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0099,83,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0099.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0099.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0099.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0100,45,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0100.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0100.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0100.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0101,137,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0101.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0101.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0101.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0102,91,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0102.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0102.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0102.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0103,191,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0103.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0103.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0103.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0104,103,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0104.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0104.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0104.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0105,64,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0105.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0105.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0105.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0106,35,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0106.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0106.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0106.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0107,121,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0107.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0107.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0107.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0109,93,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0109.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0109.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0109.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0110,122,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0110.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0110.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0110.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0111,93,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0111.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0111.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0111.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0112,61,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0112.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0112.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0112.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0113,30,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0113.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0113.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0113.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0114,88,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0114.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0114.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0114.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0115,31,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0115.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0115.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0115.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0117,84,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0117.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0117.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0117.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0119,113,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0119.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0119.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0119.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0121,121,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0121.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0121.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0121.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0122,70,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0122.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0122.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0122.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0123,41,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0123.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0123.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0123.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0124,34,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0124.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0124.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0124.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0125,134,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0125.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0125.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0125.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0126,257,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0126.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0126.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0126.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0128,116,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0128.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0128.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0128.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0129,325,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0129.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0129.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0129.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0130,190,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0130.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0130.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0130.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0131,103,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0131.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0131.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0131.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0132,129,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0132.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0132.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0132.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0133,173,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0133.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0133.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0133.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0134,140,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0134.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0134.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0134.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0135,70,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0135.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0135.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0135.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0136,71,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0136.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0136.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0136.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0139,28,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0139.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0139.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0139.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0140,35,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0140.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0140.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0140.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0142,37,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0142.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0142.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0142.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0143,74,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0143.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0143.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0143.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0147,100,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0147.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0147.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0147.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0148,179,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0148.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0148.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0148.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0149,135,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0149.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0149.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0149.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0151,37,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0151.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0151.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0151.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0153,107,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0153.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0153.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0153.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0154,44,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0154.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0154.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0154.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0155,27,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0155.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0155.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0155.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0156,115,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0156.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0156.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0156.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0157,93,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0157.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0157.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0157.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0158,165,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0158.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0158.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0158.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0159,128,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0159.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0159.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0159.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0160,150,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0160.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0160.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0160.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0161,77,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0161.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0161.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0161.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0162,39,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0162.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0162.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0162.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0164,27,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0164.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0164.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0164.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0165,45,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0165.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0165.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0165.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0168,291,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0168.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0168.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0168.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0169,253,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0169.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0169.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0169.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0170,341,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0170.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0170.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0170.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0171,40,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0171.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0171.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0171.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0173,29,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0173.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0173.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0173.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0174,297,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0174.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0174.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0174.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0175,210,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0175.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0175.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0175.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0177,36,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0177.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0177.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0177.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0179,123,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0179.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0179.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0179.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0181,38,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0181.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0181.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0181.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0182,138,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0182.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0182.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0182.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0183,98,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0183.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0183.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0183.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0184,176,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0184.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0184.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0184.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0185,116,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0185.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0185.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0185.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0186,26,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0186.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0186.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0186.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0187,101,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0187.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0187.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0187.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0188,51,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0188.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0188.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0188.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0189,26,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0189.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0189.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0189.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0190,55,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0190.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0190.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0190.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0191,151,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0191.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0191.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0191.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0192,149,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0192.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0192.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0192.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0193,78,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0193.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0193.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0193.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0194,50,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0194.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0194.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0194.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0196,114,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0196.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0196.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0196.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0198,113,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0198.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0198.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0198.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0199,85,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0199.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0199.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0199.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0200,30,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0200.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0200.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0200.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0201,55,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0201.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0201.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0201.txt,5,utf-8,female,33
LIP-RTVE,speaker033_0202,28,../../data/LIP-RTVE/WAVs/speaker033/speaker033_0202.wav,../../data/LIP-RTVE/ROIs/speaker033/speaker033_0202.npz,../../data/LIP-RTVE/transcriptions/speaker033/speaker033_0202.txt,5,utf-8,female,33
