spkr_id,age,gender
main-6085997864664478795,58,male
pretrain-5938762090790314894,52,female
pretrain-6103176015861642139,47,male
main-6361354660462048727,55,male
main-5937575391326426866,56,male
pretrain-6214799209407562761,55,male
pretrain-6171811311238559519,48,male
pretrain-6125441126324102670,36,female
main-6215931792283516867,57,male
main-6251239000567432131,46,male
main-6043771464197193088,42,male
pretrain-6236766678636402957,45,female
pretrain-5958808421278136677,53,male
pretrain-6051208629566888474,53,male
main-5979233567750998189,53,male
main-5956848627570549190,59,male
main-6076828968611457247,35,male
pretrain-6146206434206732262,50,female
pretrain-5952499973183284729,47,male
pretrain-5923191975348906332,40,female
pretrain-5599304196590249949,46,male
pretrain-6257450811637224469,41,female
main-6216024563577760441,48,male
main-5951720436619056158,55,male
main-5985201854175750422,39,female
main-6137234677022104166,55,female
main-6129182901832316475,50,male
pretrain-5927927176792685406,43,female
pretrain-6228595073859053674,41,female
main-6217459941647439723,27,female
pretrain-5962874896183571942,47,male
main-5861185961993233701,44,male
main-6206646931982954755,41,male
main-5909083007781500287,46,male
main-6114211934328691307,41,female
main-6227497280218194279,35,female
pretrain-5988881782154250657,56,male
main-5975544620210053721,44,male
pretrain-5902403474642752693,51,male
pretrain-5940967985993539576,45,male
pretrain-6246801440226783821,46,female
pretrain-5555098675192919442,55,female
pretrain-6082043488275107996,41,female
pretrain-5880378023355461868,55,female
pretrain-6212920590712289083,47,female
main-6216395648752134556,53,male
pretrain-5586505623544917789,57,male
pretrain-6103918186210389421,45,male
pretrain-6253625284266609126,47,male
main-6212994034652984710,39,female
pretrain-5946222448983474134,43,male
pretrain-6103562562918283228,42,male
pretrain-5651905520057836608,42,male
main-6123956785626534301,53,male
pretrain-5570653328752096880,52,male
main-5939809633313874043,55,male
pretrain-5913350487286807643,52,male
main-6056392225596436427,51,male
pretrain-6227766574667659638,55,female
pretrain-6099109540825783451,55,female
pretrain-6125398606147801605,56,male
main-6101633693105582812,44,male
pretrain-5978142216430678842,34,female
pretrain-5994463521652136519,53,male
main-6363581171508296879,43,female
pretrain-6248290934885036728,47,female
pretrain-6076671772677960843,65,male
pretrain-6251927054197835730,54,male
pretrain-6098390563301074464,38,female
main-5578446117413966372,56,male
main-5943489561293089791,58,male
main-6246414893170143790,42,female
main-6225050437349598381,46,male
pretrain-6164033984458952747,45,male
pretrain-6144714362568162658,52,male
main-6368177216011755289,65,female
main-5870474687764296863,47,male
main-6110984266405682503,48,male
pretrain-5745418984000162175,39,female
pretrain-6129523063242222530,33,female
main-6328111613590949805,48,male
pretrain-6148738317427724583,53,male
pretrain-5570378880341882491,52,male
pretrain-5968093281448216715,48,male
main-6384044972686741229,50,male
main-6226557970870496062,52,male
main-6213017227476449094,40,male
pretrain-6216349263104688118,39,female
pretrain-6118761593185285225,56,male
pretrain-6128470366757969403,41,female
main-6228231719625812047,52,female
main-5664111387616319417,44,male
pretrain-5963235673436374103,54,male
main-6064181148787778016,44,male
pretrain-6094521227263459924,58,male
pretrain-6116438445374940080,40,female
main-6210377111079529580,47,male
main-6134347170509004222,38,female
main-6001034821615084520,46,male
main-5991085100377099128,52,male
main-5540483330981347168,47,male
main-5654503116278459659,44,male
pretrain-6024900237022457687,39,female
main-6119082427242296442,61,male
main-6101942930750952198,57,male
pretrain-6208904366793732392,56,female
pretrain-5977512144728289991,53,male
main-6240825422731123355,54,male
pretrain-6092441604098670412,49,male
main-6211138608781110438,39,female
main-5942099280379371875,52,male
main-5710882292979596560,58,male
pretrain-6155097016509458322,39,male
pretrain-6257191825109213004,44,male
main-5563498342733682518,54,male
main-5651905520057836608,41,female
pretrain-6078680528882996121,53,male
pretrain-6093472396249715241,64,male
pretrain-5984784383353860191,41,female
pretrain-6111614338108068597,42,female
main-6159178953427582567,43,male
main-5586269829840367371,43,male
main-6101595038399976173,43,male
main-6081637613866292820,54,male
main-6129815550514990820,50,male
main-5570653328752096880,48,male
main-5710306337865199145,32,female
main-6061583552567178476,40,female
main-6120149297118687394,37,female
pretrain-5698202261031596461,61,male
main-5664893501160921145,49,male
pretrain-6118695880185727002,43,female
main-6131062809017838651,47,female
pretrain-6090922474166138895,36,female
pretrain-6076658887776075000,63,male
main-6251884534021603981,42,female
pretrain-6160323132715208202,63,male
pretrain-5572110611155629822,34,female
pretrain-6190953121483387036,37,male
main-5710962179371273442,44,male
pretrain-6224908703428893377,50,male
pretrain-5867462197702882179,65,male
pretrain-6204466806583563899,53,female
main-6190953121483387036,44,male
pretrain-5967699003450380185,46,male
main-6213299406827796321,36,female
main-5539741160632598296,33,male
pretrain-5545159261876508010,56,male
main-6127667637370286637,48,male
main-5583517614797087839,44,male
main-6092051191571527782,48,female
main-6076045566446202767,49,male
main-5684930812086971130,47,male
main-6260129582739679199,40,male
pretrain-5942099280379371875,45,male
pretrain-5998850830744999379,42,male
main-5859657812629310721,54,male
pretrain-5867119459312658511,52,male
main-6260048407857847527,40,female
pretrain-5992163566665125113,50,male
main-5910165339540087670,50,male
pretrain-6114583019503065736,47,female
pretrain-5855596491554276610,52,female
main-6365888857436445152,53,male
pretrain-5940595612328976341,45,male
main-6213365119827359137,43,female
main-6327609102417316299,47,male
main-6243555733441856608,34,female
main-5943555274292632314,52,male
pretrain-5898692622899070396,42,male
pretrain-6120617019057157337,66,male
main-6179217552843850716,55,female
main-5950169094431804830,52,male
pretrain-6203338089178108881,63,female
pretrain-5989133037741127738,54,male
main-6225108419408161933,43,male
main-5589563210762942607,59,male
pretrain-5995833186722827764,62,female
main-5568071194413739140,46,female
main-6221559917428199292,41,female
pretrain-5583641309855212650,47,female
pretrain-5977629397335534239,55,male
pretrain-5985909235288683646,48,male
main-5992994642837614509,48,male
pretrain-5966574151515557336,45,male
main-5966574151515557336,40,male
pretrain-5955082107521640455,52,male
pretrain-6079114750075991593,46,female
main-5954641443877070848,49,male
pretrain-6145441071034645790,58,male
main-5745418984000162175,48,female
pretrain-6109387827061820104,49,male
pretrain-5540444676275685005,51,female
main-6290574028920640730,47,female
main-6091711030292100450,59,male
pretrain-6092631012156491804,44,female
pretrain-6218529388504139747,58,male
pretrain-6254594228888589203,48,male
pretrain-6033396541197638142,37,male
pretrain-6223682060769155685,48,male
pretrain-6077118878773540930,48,male
pretrain-6113894965742182954,56,male
main-5972909657773893974,59,male
main-5873103207749426948,48,male
pretrain-6160231649911868423,51,male
main-6091247173693716519,52,male
pretrain-6235637961230949526,37,male
main-6166832585149095289,43,male
main-6233782535359139406,48,male
main-6226186885696121650,49,male
pretrain-5952573417124109468,47,male
pretrain-5857871965227705955,62,male
pretrain-5860130688528668735,46,female
main-6156531106089592825,60,female
pretrain-5947942583385586867,59,male
main-6161420926356159419,43,female
main-6361725745636423155,40,female
main-6086009461076240768,43,male
main-6103547101036014479,35,female
main-6355788382846429521,50,female
pretrain-6119824597591045287,53,male
main-6287535769055511638,43,female
pretrain-5548283850584348350,54,male
pretrain-5881004229587154544,41,female
main-6073094924044313551,52,male
pretrain-6218463675504510940,48,male
pretrain-6242704041426331427,65,male
pretrain-6158807868253208156,49,male
pretrain-5956983919040309338,41,female
main-5971827326015299843,51,male
pretrain-6102449307395155677,46,female
pretrain-6158390397432032345,62,male
pretrain-6176983310856403728,51,male
pretrain-5928348513084420306,46,male
pretrain-6238227826510524975,51,male
main-6148804030427354501,47,male
main-6310968251628953184,46,male
pretrain-5898004569138252968,48,male
main-6110906956994420042,48,female
pretrain-6256078569586150210,34,male
main-5932430450002543806,52,male
pretrain-6125077772090853910,50,male
main-6047497777823868946,36,female
pretrain-6192947704295650865,52,female
main-6245690761684036436,43,female
main-6215889272107286463,44,female
main-5989202616211256126,58,male
main-6205935685398735145,47,male
pretrain-5994699315356749452,56,male
pretrain-6107688308502821353,35,female
main-5968093281448216715,48,male
pretrain-6211200456310891895,53,male
main-5553131150674621667,49,female
main-6079751264229168216,51,male
pretrain-5881236157821138397,50,male
main-5653695232930083232,42,male
pretrain-6064123166729284457,51,female
main-5939854730470416272,43,male
main-6021463833558444329,37,male
pretrain-5990598051085794817,43,male
main-5539474443163516678,37,female
main-5855596491554276610,50,male
pretrain-6225444715347373092,57,male
main-6132120659462780732,46,female
pretrain-6251034130496929790,50,male
main-6309468449049188125,41,female
main-6083017586857843792,56,male
pretrain-5954239434938228786,46,male
pretrain-5592261309218263374,40,male
main-5890142202006204807,47,male
pretrain-6229155567091120540,56,male
main-6360709126877459881,47,female
pretrain-5564240513082431391,44,male
pretrain-5983336120381705957,41,female
pretrain-5710915793724504811,45,female
main-5679743350586855665,37,male
pretrain-6152824119816481046,41,male
main-6279781635099304015,48,female
main-5990397046616993057,43,male
pretrain-5958066250929387863,50,male
pretrain-5867892553425938566,56,male
pretrain-5939542915844728475,40,male
pretrain-6254965314063029737,46,male
pretrain-6213009496535316292,46,female
pretrain-5984734132236557141,48,male
pretrain-6058266978821142492,34,female
main-6103206939756576237,43,male
pretrain-5926137463920439333,50,male
pretrain-6189221390669638992,51,male
main-6214033846235412384,56,male
pretrain-5991426550277196456,46,male
pretrain-6077451309242250656,52,male
main-6013292228781058874,46,female
main-6313565847849574520,42,male
main-6126203912515865063,47,male
main-6046763338415520567,40,female
pretrain-6232370350112213362,56,male
pretrain-5995503333234560715,53,male
pretrain-5858163164010366528,49,male
main-5588349453005090772,41,male
main-5688237077911408947,44,male
pretrain-6245831207114551582,51,male
main-5988522293391573607,39,male
main-5932801535176918239,47,male
main-6214115021117244083,56,male
pretrain-5975151630702403776,65,male
main-5991827270725846044,45,female
pretrain-6214130482999572395,32,female
main-5957621721683829319,48,male
main-5958704053442423269,52,male
main-5994699315356749452,59,male
main-5861429486638980975,49,male
main-6103427271448456065,48,male
main-6115437288498240710,58,female
main-6024846120304758193,45,male
pretrain-6105031441733513644,39,female
main-5542026942227535168,33,male
main-6094262240735511109,40,female
pretrain-5749756041975676393,42,male
main-5975418348171551313,48,male
main-5991440723669207941,41,female
main-6229321782325471165,41,female
main-6391420290527506887,43,male
pretrain-6109016741887445675,42,male
main-6202967004003734455,47,male
main-6115421826615911139,65,male
main-5554087210394707977,56,male
main-6328393792942295524,35,male
pretrain-5666708983836943143,50,male
pretrain-6126569843729427748,39,male
pretrain-5966929774807666160,44,female
main-5993342535187874970,48,male
main-6232000553428027692,56,male
pretrain-5547267231825385048,53,male
main-6074932310923079479,47,male
main-6339615254127026753,49,male
main-5995511064175627737,59,male
main-6114942508265678975,49,male
main-5860162900783389924,43,male
main-6020393098211539634,31,female
main-6225982015756099482,34,female
main-5987258284516420468,40,male
main-6215867367774076860,47,male
main-5958035327034370185,50,male
main-5721313909548102980,44,male
pretrain-6091575738691860542,38,female
pretrain-6167203670323469717,38,male
main-5935704503572352900,50,female
main-6173682199123196609,49,male
pretrain-5958785228324251846,47,female
main-6360322579951237696,51,male
pretrain-6243817296949521009,40,male
pretrain-6242070104383928750,57,female
pretrain-6076517153855366409,40,female
main-5886431350262395791,50,male
main-6076361246542521589,54,male
pretrain-6226929056044870474,54,male
main-6121633637816186938,40,female
main-5718090107095720942,47,female
main-6128417538660165058,53,male
main-6150643994416961100,50,male
pretrain-5623331961631013243,49,male
main-5983607991811548308,45,male
pretrain-5729184007621308321,49,male
main-6045982513361112706,52,male
pretrain-5560893015571926219,39,male
main-6260396300208823554,53,male
main-5999241243272211118,43,male
pretrain-6171811311238622573,28,male
pretrain-5577228494185548044,51,male
pretrain-6150324448980624706,45,male
pretrain-5995139979001253305,56,male
pretrain-5859678428472397901,40,male
main-6114583019503065736,44,female
pretrain-5977258312161159800,59,male
pretrain-6093172178035724539,53,female
pretrain-5861089325229069888,62,female
main-5867834571367445380,62,male
main-6153612675811962227,32,female
main-6008765762747891394,49,male
main-5984444222074506422,54,male
main-6085615183078467937,42,male
pretrain-6232576508542421770,41,female
main-6007034031934141705,46,male
pretrain-6075966968544748758,56,male
main-5648519367841666955,54,male
main-6128342806229214651,55,female
main-6327295999301439627,49,male
pretrain-5962847837889545281,50,male
main-6116898436372341719,40,female
pretrain-6064567695844356235,47,male
main-6277199500760886105,41,male
pretrain-6000292651266335664,54,female
main-6096001702490393156,60,male
pretrain-6213662761061037956,40,female
main-6116133073200202315,41,male
main-6209677460907011127,45,male
main-5565458136310850003,40,male
main-6231192670079676476,46,male
pretrain-6263430694603449790,58,male
pretrain-5971835056956432644,40,female
pretrain-5970683146727710991,51,male
main-6369607440121317877,40,female
pretrain-5568322450000555157,52,male
pretrain-6263105995075872166,43,female
main-5555469760367293857,50,male
pretrain-6076790313775332605,43,male
main-6125398606147801605,46,male
main-6115043010500467373,41,female
pretrain-6124973404385561002,49,female
pretrain-5959148582557493474,55,male
pretrain-6097214171758058800,60,male
pretrain-6117590355603664317,58,female
main-5980407382182590007,40,female
main-6151706998822721186,54,female
main-6012921143606684466,40,female
pretrain-5912801590466443013,49,female
main-5983991961887807435,41,male
pretrain-6114242858093159007,55,male
main-5987331728457182076,35,male
main-6120972642349273878,49,male
main-6261660309214448793,45,male
pretrain-5648542560665067697,49,female
main-6259016327216616575,41,female
pretrain-6047057114178639659,41,female
main-5580920018576464659,39,female
pretrain-5998506803864589933,58,male
pretrain-5938673184967350375,39,female
pretrain-6133514805847040672,57,male
pretrain-6245650818488121500,49,male
main-5965503416168664439,60,male
main-6114985028441907894,60,male
main-6224091800649194117,53,male
main-5599056806474000697,54,male
main-6285027078788341775,38,male
main-6126536342984582120,41,male
main-5571739525981255385,40,male
main-6360685934053997353,39,female
main-6291710477397648280,41,male
pretrain-5940930619778130184,59,female
main-6100392877053765365,50,male
pretrain-6094544420086858327,49,female
main-6041916038325253798,66,male
pretrain-6005951700305960447,50,male
pretrain-5965472492404198512,50,male
main-6290125634335003107,38,female
pretrain-6097309520032025236,40,male
main-6051100396391031519,43,male
pretrain-6005936238423694687,50,male
main-6096068703980149016,53,female
pretrain-6263017089252844957,39,male
pretrain-6019650927862802894,59,male
main-5558303150292462174,52,female
main-6214776016584164357,34,female
main-6077555676948173368,51,male
main-6381381663466492945,45,male
pretrain-6277184038878681069,60,female
main-6135603448443081259,46,male
main-5989113710388295736,36,female
main-5990686956908753850,48,male
main-6077200053655435352,60,female
main-6105046903615779246,50,male
main-6378853645716094465,39,female
pretrain-5913481913286036512,59,male
pretrain-6100578419641021195,44,male
main-6221498069899136887,54,male
main-5748866983745392546,49,male
pretrain-6174408907459180891,53,male
main-6113566400744038883,55,male
pretrain-6191849910654854274,56,female
pretrain-5939608628844355451,51,male
main-6311014637275749987,48,male
pretrain-6036539168767386879,43,female
pretrain-6252286542960445791,45,male
pretrain-5932001382769673366,44,male
pretrain-6131022865821923394,53,male
main-5553243249321047271,50,male
main-5898290613960100635,43,male
main-5541956075267145599,48,female
pretrain-5994076974595497466,44,male
pretrain-5991440723669207941,48,male
main-6237851587375375409,41,male
pretrain-5965487954286464111,55,male
main-5975893801051157211,58,male
pretrain-6224520867882064553,40,female
pretrain-5973280742948329815,51,male
main-6090922474166138895,42,female
main-6034494334837758472,53,male
main-6389970739065104229,39,male
main-6053048593556497163,37,male
pretrain-5548654935758722795,55,male
main-6169024306960183255,41,male
main-6260887214970692261,62,male
pretrain-6130539682001185804,41,male
pretrain-5936075588746727329,49,female
pretrain-5946578072275579813,67,male
main-5966369281575538206,49,male
main-6143253214693998093,53,male
pretrain-5973033352832720088,37,female
main-6279766173217041953,46,male
pretrain-6220342294199783198,32,female
main-6265243600299093383,44,female
pretrain-5981340249079254551,57,male
main-5943860646467464220,46,male
pretrain-6005170875121139107,55,male
main-5944628586619992972,36,female
main-5669628702604766803,53,male
main-5876753500454301829,45,male
main-6092399083922442349,44,male
main-5694595776993142364,56,male
main-5993698158479986001,49,male
pretrain-6190721193249401618,53,male
main-6246689341580358209,49,male
pretrain-6115814816123558622,43,female
pretrain-6127988471427294627,50,male
main-6046384522300017959,37,male
main-6105092000772387251,47,female
pretrain-5946520090217085579,53,male
main-6127971721054840225,45,female
main-6022650533152812423,52,male
main-5946578072275579813,58,male
main-5975031801114911283,61,male
pretrain-6033026744512715769,46,male
pretrain-5883833754041772355,46,male
pretrain-6212549505537914636,52,male
main-5945422296576227957,41,male
main-5985105217410931868,44,male
main-6103168284920510398,53,male
pretrain-6008162749340172327,37,male
pretrain-5938302099792975941,31,male
pretrain-6293171625141262226,40,male
main-6023732864780923432,40,female
main-5962496080068068271,40,male
main-5867772723838360253,40,female
main-6350222105230808621,43,female
pretrain-6082368187802711629,44,female
main-6195622610058056866,50,male
main-5693089531962435126,51,male
main-5987799450396371577,34,female
pretrain-6215525917874044813,50,female
main-6239008651564852299,38,male
pretrain-6000663736440710092,46,female
main-6379649932652838513,52,male
pretrain-5860409002409447586,39,male
pretrain-6074177255672442633,44,male
pretrain-6059574796362754902,43,male
main-5933389086703014392,39,male
main-5985493052957700168,47,female
pretrain-5999202588566552094,42,male
main-5925789571569527356,34,female
pretrain-6130547412942321141,43,male
pretrain-5992979180954701778,38,male
pretrain-5584414403968492732,43,female
pretrain-6098013035675050600,46,male
pretrain-6008765762747891394,54,male
pretrain-5562860540090226466,50,female
main-6076318726366295382,34,female
main-5860420598821146787,55,male
main-6035576666596412318,44,male
main-5715272179052811591,46,male
main-5676667724506192065,39,male
main-6168316925846595385,37,male
pretrain-6047497777823868946,34,female
pretrain-6023361779606549030,50,male
main-6340500446756333781,43,male
pretrain-6213964267765219950,50,female
main-6207048940921860405,46,male
main-6347195441777342774,45,female
main-5939817364255006844,52,female
pretrain-6003269063602467289,55,male
pretrain-5933559167407934721,46,male
main-6255595385765350175,44,male
pretrain-5862295352045786765,53,male
main-5937946476500801298,50,male
main-5902967833345446762,48,male
pretrain-6252255619195978409,47,male
pretrain-6175437122629845193,44,female
main-6118398238952043608,49,male
pretrain-6026330461001545469,62,male
main-5569273355759889659,48,male
pretrain-6043651634609635419,34,female
pretrain-6085997864664478795,61,male
pretrain-5552736872676845399,55,male
main-5858883430025910313,54,female
pretrain-5543088658143102908,59,male
pretrain-6025259725785132993,59,male
main-6036539168767386879,38,male
main-6328656644940810739,39,male
pretrain-5976222366049298432,52,male
pretrain-5714158923529687920,54,male
pretrain-5962774393948783679,39,female
pretrain-6126867484963038545,55,male
pretrain-6133195260280303652,52,male
pretrain-5556923177300261006,50,male
main-6244188382123832795,45,female
pretrain-6093407971740336641,56,male
pretrain-6204010681056667886,64,male
main-5993350266129010638,50,male
pretrain-6130207251532475381,54,male
pretrain-6244203844006161067,46,male
pretrain-6103821549446229410,42,male
main-6095343284003850449,46,male
pretrain-6112824230395286185,68,male
main-6216349263104688118,38,female
pretrain-5957594663389802531,38,female
pretrain-6251239000436952414,46,male
main-6084130842380967939,47,male
main-6152228837349908415,46,female
pretrain-6085244097904093508,58,male
main-5868232714835781791,44,male
pretrain-6214115021117244083,61,male
pretrain-6251200345731287347,45,male
main-6367396390957341434,53,female
pretrain-6131641341112521490,50,male
main-6091664644514887751,36,female
pretrain-5960632923254997837,50,male
pretrain-5957710627637279200,59,male
main-5989133037741127738,54,male
pretrain-5941993624183829155,44,female
pretrain-6006284130644196548,44,male
main-6048924136462145896,54,male
main-6240459491517508963,54,male
main-5860409002409447586,42,male
main-5932001382769673366,30,male
main-5923191975348906332,39,female
main-5987034087353994730,40,male
main-6255266820767206150,46,male
main-5972511514305551863,55,male
main-6323956232732063947,46,male
main-6040430409137566393,46,male
main-5992163566665125113,51,male
pretrain-6252383179724606883,50,male
pretrain-6066036574659588345,49,male
main-6334149478615670679,41,male
main-5682321619454649689,53,male
pretrain-6124262157801279923,49,male
pretrain-6071231767100844702,61,female
pretrain-5967606232156788179,48,male
main-5863366087392683366,50,female
main-6125390875206668804,47,male
main-5961444672074006409,53,male
main-5992843889484875170,56,male
main-5942020682477860562,45,female
main-5855193194125180298,51,female
main-5977629397335534239,50,male
pretrain-5544553671487770303,39,female
main-5896589806910882660,53,male
pretrain-6080063078854857824,64,male
main-6313877662475262663,42,male
main-6254884139181066831,57,male
pretrain-6092102731179079790,37,female
pretrain-6212244133363172196,35,female
pretrain-6243237476364494663,56,female
main-5536745420943636139,47,female
main-6326866932068565154,41,female
pretrain-6072948036032390143,46,male
pretrain-6210694079666040510,47,male
main-6107281145603067202,68,male
pretrain-5882720498518649145,56,male
main-6085421909680566712,52,male
main-6094544420086858327,51,male
main-6035986406476391226,57,female
main-6110226634174728971,36,male
main-5967316321864306186,46,male
main-5913520567991793457,48,female
pretrain-6211119281428278436,55,male
main-6075175835568765126,41,female
main-5952834980632437887,46,male
pretrain-6261629385319510182,47,male
main-5904227976750091269,56,female
pretrain-5866029396612933601,53,male
pretrain-5947277722448076910,50,female
main-5921313356653631779,47,male
pretrain-6085727281724893549,46,female
pretrain-6105092000772387251,34,female
pretrain-6126875215904171346,46,female
pretrain-6243407557069480542,50,male
pretrain-5881120193704210724,51,male
main-6036416762199451587,44,male
pretrain-5860061110058471549,55,male
pretrain-6223658867945757282,51,male
main-5571662216569927372,55,male
main-6386588452319500723,50,female
pretrain-5589563210762942607,53,female
main-6096883029779532396,54,male
pretrain-6051892817857143557,53,male
main-5682987768882257681,59,male
pretrain-6233883037724292359,54,male
main-6260025215034449124,54,male
pretrain-6077431981889418654,41,male
main-6339464500644477822,49,male
main-5575816308938623425,46,male
main-6228176314547693640,50,male
pretrain-6127609655311787399,54,male
pretrain-5677123850033024902,31,female
main-5677031078739428224,39,female
pretrain-5557959123412028206,63,male
main-6001104400085216578,40,female
main-5858194087774899826,29,female
pretrain-5982824589776752317,54,male
main-6208904366793732392,58,female
pretrain-5715020923465995537,56,male
pretrain-6081556438983741451,44,female
pretrain-6251915457786071376,52,male
pretrain-5555060020487251939,39,female
main-6093407971740336641,53,male
pretrain-5926122002038176664,33,male
main-5960290184864777799,61,male
main-5586205405330927614,47,male
pretrain-6169213715018000242,44,female
main-6255627598020007779,45,male
pretrain-6132264970363900193,35,female
main-5859666832060698700,41,female
main-6215220545699233179,41,female
pretrain-5949893357531430238,45,male
pretrain-6015277792162728013,42,female
pretrain-6050172683455818432,36,female
pretrain-5990270774577776843,64,male
pretrain-5859295746886324248,37,male
pretrain-6247060426754732637,39,male
main-6215985909001856968,52,male
pretrain-6225885378992005357,60,male
pretrain-5963663452179121142,46,female
main-6080532089283644449,38,female
pretrain-5965116869112731031,36,male
pretrain-6233510664059729149,40,male
pretrain-6102391325336591067,51,male
main-6228950697151096740,41,female
main-6138347932545227453,53,male
pretrain-5958035327034370185,50,male
pretrain-6112757228905471396,53,male
main-5883308050044731145,51,female
pretrain-6076318726366295382,46,female
main-6033396541197638142,38,male
main-5985542015584867210,59,male
pretrain-6127571000606186220,41,female
main-6365935243083171934,47,male
main-5937204306152054604,56,male
pretrain-6214872653348257156,36,male
pretrain-5981073531610834466,42,male
pretrain-6099843980233334135,40,male
main-5718716313327480457,40,male
main-6039859607983924226,43,male
main-5768433995752531057,46,female
pretrain-6292042907735871779,52,male
main-5571291131395552936,47,male
pretrain-5958073981740748393,54,male
pretrain-6105421854260720175,42,female
main-6287945508935485444,39,male
main-6204439748289599098,50,male
main-6336917155541276097,46,male
main-6122375808164936883,49,male
main-5928756964474340806,50,male
main-6044529096428141233,56,male
main-6292769616202358080,43,male
main-6235645692172146947,52,male
main-6316024287129869379,43,male
pretrain-6122406731929407770,55,female
pretrain-5947633345740208898,46,male
main-5949227208103821121,39,female
main-5569064620349304030,60,male
pretrain-6076045566446202767,57,male
pretrain-6261629385319443193,42,male
main-6217470249568879943,46,male
pretrain-6244922821531511558,40,male
pretrain-6284219195309469824,52,male
main-6247512686810938641,35,male
main-6026330461001545469,51,male
main-6214861056936627737,41,male
pretrain-5545686254363725605,57,male
main-6110234365115795850,44,male
pretrain-5553830800847136746,40,male
pretrain-5749238068919773079,53,male
main-5931354560694962822,50,male
pretrain-5553606603554285494,45,male
main-6060887767865882242,39,female
main-6013218784840362910,45,male
main-5703768538647221780,50,male
main-5992472804310500721,55,male
main-5956612833996420983,54,male
pretrain-6078193479590999514,52,male
main-6106395952843454846,47,male
pretrain-6173666737111168345,30,female
main-6128038722544661047,51,male
main-5957660376389496348,29,female
main-6253094426308887277,41,male
pretrain-6134331708626737574,45,male
main-6365413404556770633,50,male
main-6192190072064632857,35,male
pretrain-5917981321025328964,41,male
pretrain-6260523860737517592,43,male
pretrain-5941730772185313950,40,male
main-6119905772472944363,46,male
main-6086848268189082898,62,male
main-5857871965227705955,58,male
main-6194787668285255750,48,male
main-5939825095196073869,50,male
pretrain-5982565603248803498,42,male
pretrain-5928928333669382579,57,male
pretrain-5946149005042711171,49,female
pretrain-5940922888836997383,53,female
main-6204466806583563899,50,female
pretrain-6210048546081451664,40,female
pretrain-6054192772974612444,57,male
pretrain-5968070088624821576,50,male
pretrain-6166774603090531529,41,male
pretrain-5961788698954417041,61,male
pretrain-6116469369139408183,53,male
pretrain-6124579126387788170,48,male
main-6257191825109213004,48,male
main-6127207646372950530,43,female
pretrain-5544944084014976732,56,male
pretrain-6239321754680735209,52,female
pretrain-5975893801051157211,49,male
main-6053071786379896398,44,female
pretrain-6017335510993592483,50,male
main-6125715574734309899,41,female
pretrain-6263863627306822793,64,male
main-6375448166147161013,45,male
main-6381395836858569746,35,male
main-5756180454057044724,42,female
main-6107250221838629315,31,female
pretrain-6130957152822292237,45,male
pretrain-6246778247403385418,43,female
pretrain-5641515135175344601,46,male
main-5859276419533492246,45,male
main-5544730194643635920,46,male
pretrain-6251884534021603981,51,male
pretrain-6112387432221285773,49,male
main-6289058764458610407,44,male
pretrain-6192190072064632857,31,male
pretrain-5995441485705498308,53,male
main-6255256512845631976,42,male
pretrain-6126264471554746502,38,female
pretrain-5965109138170954688,51,female
pretrain-6012615771431997583,39,female
pretrain-6254458937418828486,57,male
main-6293511786551103863,44,male
pretrain-6083129685504269404,44,male
main-6228784481916744372,57,male
pretrain-6179311612627566991,45,male
pretrain-6212557236479047437,44,female
main-5574048500399587364,63,male
pretrain-6247408319105708663,46,male
pretrain-6035437509655962386,62,male
main-5552346460149638970,40,female
main-5985901504347550845,57,male
main-6155097016509458322,43,male
pretrain-6066059767482986604,29,female
main-6314619832824012968,61,male
main-6311280066254641716,44,male
main-5943191920059414159,40,male
pretrain-6287976432700017757,40,male
main-6112727593631191883,54,male
pretrain-6210299801668267679,57,male
pretrain-5987718275513758403,52,male
pretrain-5879295691596806361,36,male
pretrain-6250060031914198295,46,male
pretrain-6284320986034388153,41,female
main-5869376894123413630,48,male
main-5954703291406133250,49,male
pretrain-6202240295537974209,37,female
main-6017061062583311696,55,male
pretrain-6256751161464706016,49,male
pretrain-5651140156885689322,50,male
pretrain-5548403680171906770,48,male
pretrain-5558295419351329373,40,male
pretrain-6256708641288475612,52,male
main-6017424416816605260,47,female
main-6086421777936656800,49,male
main-5657100712499082677,47,male
main-5865236975146824474,62,male
pretrain-5990744938967249854,60,male
pretrain-5960199990551560915,39,female
pretrain-6129072091676077701,65,female
pretrain-6168316925846595385,41,female
main-5877482785901162118,63,male
pretrain-6081637613866292820,58,male
main-6125375413324403202,53,male
main-5561271831687433454,46,male
pretrain-5567209194477429365,54,male
pretrain-5695426853164919705,55,male
main-5565365365017257953,45,female
pretrain-6121981530167163556,55,male
pretrain-6277941671109631239,46,male
main-6257524255577923420,38,male
pretrain-5988033955610014447,56,male
pretrain-5987277611869252470,44,male
pretrain-6208533281619357987,46,male
pretrain-6244888032296347552,48,male
main-5857049908487243242,51,female
pretrain-6264953690006547668,31,male
main-6125193736207787550,54,female
main-6248426226354796871,54,male
main-5963663452179121142,47,female
pretrain-6226627549340754213,62,male
main-6252626704370352837,41,female
pretrain-6130667242529814803,47,male
pretrain-6299464611223367288,44,male
pretrain-6104934804969353633,44,male
pretrain-6098722993769138929,47,male
pretrain-5857440321014449674,37,male
main-5994761162885811859,52,male
pretrain-6226279656989778188,45,male
